year,month,day,DOY,meantemp,humidity,wind_speed,meanpressure,sinDoy,cosDoy
2013,12,4,338,17.14285714,71.85714286,4.228571429,1017,-0.448229342,0.893918596
2013,12,5,339,17.14285714,69,6.885714286,1015.285714,-0.432775593,0.901501684
2013,12,6,340,16.125,72.375,3.7125,1014,-0.417193603,0.908817637
2013,12,7,341,16,80.5,1.1625,1014.25,-0.401487989,0.915864288
2013,12,8,342,16.5,83.625,0,1014,-0.385663406,0.922639549
2013,12,9,343,16.125,79.25,2.3125,1013.5,-0.369724543,0.929141411
2013,12,10,344,15.5,81.75,2.55,1013.75,-0.353676122,0.935367949
2013,12,11,345,16.625,71.875,6.475,1014.125,-0.3375229,0.941317317
2013,12,12,346,17.75,62.375,16.9,1012.5,-0.321269662,0.946987753
2013,12,13,347,17.14285714,67.71428571,11.62857143,1012,-0.304921225,0.952377576
2013,12,14,348,16.14285714,79,0.8,1012.571429,-0.288482433,0.957485188
2013,12,15,349,15.5,86.25,2.55,1015.125,-0.271958158,0.962309077
2013,12,16,350,15.25,89.5,1.1625,1015.625,-0.255353295,0.966847814
2013,12,17,351,14.75,92.875,0.925,1014.25,-0.238672766,0.971100052
2013,12,18,352,14.875,93,2.0875,1012.625,-0.221921513,0.975064532
2013,12,19,353,16.125,89.125,3.25,1012.875,-0.2051045,0.97874008
2013,12,20,354,15.375,91.375,4.4125,1016,-0.18822671,0.982125606
2013,12,21,355,14.75,94,0.4625,1017,-0.171293144,0.985220107
2013,12,22,356,15.25,94,1.3875,1018.375,-0.154308821,0.988022666
2013,12,23,357,14.25,88.25,9.025,1020.5,-0.137278772,0.990532452
2013,12,24,358,13.5,84.75,5.7875,1021.375,-0.120208045,0.992748722
2013,12,25,359,13.66666667,63.16666667,34.4875,1020.625,-0.103101698,0.99467082
2013,12,26,360,12.125,67.625,4.4,1019.25,-0.085964799,0.996298175
2013,12,27,361,11.875,79.875,1.1625,1018.625,-0.068802427,0.997630305
2013,12,28,362,10.875,70,5.325,1019.25,-0.051619667,0.998666816
2013,12,29,363,10.57142857,69.42857143,5.325,1018.5,-0.034421612,0.999407401
2013,12,30,364,12.375,79.5,6.475,1018.125,-0.017213356,0.999851839
2013,12,31,365,14.5,89.375,4.8625,1020.5,-1.80E-10,1
2014,1,1,1,13.375,89.625,7.65,1021,0.017213356,0.999851839
2014,1,2,2,11,78.375,8.1,1020.25,0.034421612,0.999407401
2014,1,3,3,12.5,74.875,5.325,1017.75,0.051619667,0.998666816
2014,1,4,4,12.875,88.125,1.1625,1016.25,0.068802427,0.997630305
2014,1,5,5,12.375,89,0.4625,1014.5,0.085964799,0.996298175
2014,1,6,6,11.42857143,86.28571429,27.3375,1017.625,0.103101697,0.99467082
2014,1,7,7,12.14285714,72.28571429,20.6,1017.75,0.120208045,0.992748722
2014,1,8,8,11.875,76.875,1.85,1017.875,0.137278772,0.990532452
2014,1,9,9,12.83333333,83,1.233333333,1017,0.154308821,0.988022666
2014,1,10,10,12.375,85.375,0,1016.625,0.171293144,0.985220107
2014,1,11,11,12.125,82.625,6.725,1019.625,0.18822671,0.982125606
2014,1,12,12,12.875,80.875,3.25,1020.75,0.2051045,0.97874008
2014,1,13,13,14,72.375,1.1625,1019.375,0.221921513,0.975064532
2014,1,14,14,14.875,76.75,2.7875,1017,0.238672766,0.971100052
2014,1,15,15,12,93.5,0.4625,1019.75,0.255353295,0.966847814
2014,1,16,16,12.28571429,90.57142857,1.585714286,1019.571429,0.271958158,0.962309077
2014,1,17,17,12,95.75,1.1625,1017.625,0.288482433,0.957485188
2014,1,18,18,12.5,94.25,1.85,1020.25,0.304921225,0.952377576
2014,1,19,19,14.5,84.5,3.475,1023,0.321269662,0.946987753
2014,1,20,20,14.625,83.5,4.4125,1021.375,0.3375229,0.941317318
2014,1,21,21,13.57142857,96.85714286,7.171428571,1020.571429,0.353676122,0.935367949
2014,1,22,22,15.25,96.125,6.7125,1019.875,0.369724543,0.929141411
2014,1,23,23,15.625,90.125,6.7125,1020.25,0.385663406,0.922639549
2014,1,24,24,13.875,88.875,8.1125,1019.25,0.401487989,0.915864288
2014,1,25,25,11.75,95.625,8.3375,1019.75,0.417193603,0.908817637
2014,1,26,26,14.375,85.75,8.8125,1019.125,0.432775593,0.901501684
2014,1,27,27,16.625,72.375,9.95,1018.75,0.448229342,0.893918597
2014,1,28,28,16.625,69.875,7.4125,1016.75,0.463550271,0.886070622
2014,1,29,29,14.875,81.875,4.625,1018.625,0.47873384,0.877960085
2014,1,30,30,14.5,83.25,0.925,1019.375,0.49377555,0.869589389
2014,1,31,31,14.75,82.5,3.0125,1019.25,0.508670944,0.860961016
2014,2,1,32,14,79.375,2.55,1019.75,0.523415607,0.852077521
2014,2,2,33,15.25,76.125,1.85,1016.875,0.538005172,0.842941537
2014,2,3,34,18.42857143,63.85714286,12.2875,1014.125,0.552435313,0.833555772
2014,2,4,35,18.85714286,65.42857143,13.425,1011,0.566701756,0.823923006
2014,2,5,36,17,72.75,1.625,1011.5,0.580800273,0.814046094
2014,2,6,37,18.5,65.375,6.0125,1010.875,0.594726687,0.803927962
2014,2,7,38,19.625,67.25,15.05,1009.25,0.60847687,0.793571609
2014,2,8,39,13.625,85.375,8.1125,1011.375,0.622046748,0.782980104
2014,2,9,40,12.875,63.375,9.2625,1012,0.635432301,0.772156585
2014,2,10,41,12.625,61.75,3.7,1012.5,0.648629561,0.761104259
2014,2,11,42,13.375,64.625,3.7,1013.5,0.661634618,0.749826401
2014,2,12,43,13.25,67,9.2625,1013.5,0.674443619,0.738326354
2014,2,13,44,15.25,64.5,4.875,1013.625,0.687052767,0.726607525
2014,2,14,45,13,95.5,5.3375,1011.875,0.699458327,0.714673386
2014,2,15,46,12.375,89.5,3.9375,1012.875,0.711656622,0.702527474
2014,2,16,47,13.5,79,8.7875,1016,0.723644038,0.690173388
2014,2,17,48,15.125,66.125,12.725,1017.75,0.735417023,0.677614789
2014,2,18,49,15.25,60.125,8.8,1017.375,0.746972088,0.664855398
2014,2,19,50,15.125,75.375,1.85,1016.625,0.758305808,0.651898996
2014,2,20,51,16.125,78.625,1.8625,1014.75,0.769414827,0.638749422
2014,2,21,52,17.125,72.25,8.7875,1014.25,0.780295851,0.625410573
2014,2,22,53,16.625,85.625,6.25,1017.375,0.790945657,0.611886401
2014,2,23,54,16.5,80,7.8875,1019.375,0.801361088,0.598180914
2014,2,24,55,16.375,69.375,5.3375,1018.625,0.811539059,0.584298174
2014,2,25,56,18.125,69,0.925,1017.25,0.821476553,0.570242293
2014,2,26,57,18.75,71.125,2.0875,1014.25,0.831170626,0.556017437
2014,2,27,58,18.625,76.625,7.175,1013.125,0.840618406,0.541627821
2014,2,28,59,15.625,88.375,5.8,1013.125,0.849817092,0.527077709
2014,3,1,60,16.14285714,87.28571429,4.242857143,1015.285714,0.858763958,0.512371412
2014,3,2,61,16.125,79,5.7875,1017.125,0.867456355,0.497513289
2014,3,3,62,17.875,65.625,3.7,1016.25,0.875891705,0.482507742
2014,3,4,63,18.75,66.375,3.7125,1016.5,0.88406751,0.467359217
2014,3,5,64,18.875,67,5.325,1016.125,0.891981346,0.452072204
2014,3,6,65,18.375,64,4.6375,1016.375,0.89963087,0.436651232
2014,3,7,66,18.5,62.875,6.7125,1017.125,0.907013813,0.421100871
2014,3,8,67,19.875,63.875,9.9625,1017,0.914127988,0.405425728
2014,3,9,68,22,56.625,7.65,1014.5,0.920971288,0.38963045
2014,3,10,69,20,63.875,10.8875,1014.375,0.927541684,0.373719715
2014,3,11,70,20.71428571,70,15.6,1013.714286,0.933837229,0.357698239
2014,3,12,71,20,68.875,6.4875,1016.25,0.939856058,0.341570769
2014,3,13,72,19,60.625,9.95,1016.25,0.945596387,0.325342085
2014,3,14,73,19.625,61.25,5.8,1015,0.951056516,0.309016994
2014,3,15,74,21.625,62.625,2.7875,1016.375,0.956234827,0.292600336
2014,3,16,75,23.125,58.5,6.25,1015.375,0.961129784,0.276096973
2014,3,17,76,26.25,52.125,6.7125,1011.25,0.965739938,0.259511797
2014,3,18,77,24.85714286,53.42857143,9.8,1012.857143,0.970063922,0.242849722
2014,3,19,78,21.75,57.375,10.1875,1013.25,0.974100455,0.226115686
2014,3,20,79,21.5,55,7.4,1010.75,0.977848341,0.209314646
2014,3,21,80,22.5,64.75,5.3375,1007.125,0.98130647,0.192451582
2014,3,22,81,25,59.5,3.0125,1007,0.984473817,0.17553149
2014,3,23,82,22.75,61.875,9.025,1010.625,0.987349442,0.158559385
2014,3,24,83,22.375,73.125,9.4875,1011.625,0.989932495,0.141540295
2014,3,25,84,24.625,60.25,2.775,1010.5,0.992222209,0.124479264
2014,3,26,85,25.125,58.875,2.775,1010.625,0.994217907,0.107381347
2014,3,27,86,23.5,63.25,4.8875,1011.75,0.995918996,0.09025161
2014,3,28,87,24.42857143,67.57142857,4.5,1011.142857,0.997324973,0.07309513
2014,3,29,88,25.875,55.625,8.35,1011.25,0.998435421,0.05591699
2014,3,30,89,24.125,46.75,13.9,1009.875,0.999250011,0.038722281
2014,3,31,90,24.125,44.125,13.2,1008.25,0.999768502,0.021516097
2014,4,1,91,24.875,45.75,9.7125,1006.125,0.99999074,0.004303538
2014,4,2,92,26.75,43.375,7.175,1005.75,0.999916659,-0.012910296
2014,4,3,93,25,48,10.425,1010.375,0.999546281,-0.030120305
2014,4,4,94,25.85714286,47.85714286,11.91428571,1009.857143,0.998879716,-0.047321388
2014,4,5,95,27.375,44,9.2625,1008.875,0.997917161,-0.064508449
2014,4,6,96,30.125,45.25,6.7125,1007.5,0.996658902,-0.081676395
2014,4,7,97,27.25,47.625,12.9625,1009.625,0.995105311,-0.098820139
2014,4,8,98,25.75,41.875,12.725,1010.375,0.993256849,-0.1159346
2014,4,9,99,25.75,35.25,12.7375,1010.25,0.991114064,-0.133014706
2014,4,10,100,26.375,29.25,12.5,1010.875,0.98867759,-0.150055398
2014,4,11,101,28.14285714,29,10.05714286,1008.571429,0.98594815,-0.167051625
2014,4,12,102,29.125,39.875,5.1,1007.125,0.982926552,-0.183998352
2014,4,13,103,26.875,40.375,15.5125,1009.625,0.979613692,-0.200890555
2014,4,14,104,27.625,46.625,5.35,1010.625,0.976010551,-0.21772323
2014,4,15,105,29,48.125,2.55,1009.125,0.972118197,-0.23449139
2014,4,16,106,27.125,53.625,4.4,1008.25,0.967937783,-0.251190064
2014,4,17,107,26.375,49.625,9.25,1007,0.963470549,-0.267814305
2014,4,18,108,24.25,64.375,14.3375,1011.625,0.958717817,-0.284359187
2014,4,19,109,25.625,57.875,5.1,1011.375,0.953680997,-0.300819808
2014,4,20,110,27,48,4.6375,1010.5,0.94836158,-0.317191289
2014,4,21,111,28,33.125,8.8125,1010,0.942761143,-0.333468779
2014,4,22,112,29.375,29.375,12.5,1011.75,0.936881346,-0.349647455
2014,4,23,113,29.125,37,6.025,1009,0.930723931,-0.365722523
2014,4,24,114,29.375,35.875,7.875,1005.875,0.924290722,-0.38168922
2014,4,25,115,30.625,34.375,8.1125,1006.125,0.917583626,-0.397542814
2014,4,26,116,31.5,32,8.1125,1006.375,0.91060463,-0.413278608
2014,4,27,117,30.625,30,8.35,1007.125,0.903355802,-0.428891938
2014,4,28,118,31.5,27.875,10.1875,1005.625,0.895839291,-0.444378178
2014,4,29,119,32.125,28.875,8.325,1003.875,0.888057323,-0.459732739
2014,4,30,120,33.25,25.5,5.3375,1003.75,0.880012204,-0.474951072
2014,5,1,121,34.875,22.5,9.7375,1001.5,0.871706319,-0.490028666
2014,5,2,122,34.375,24.75,6.4875,1001.875,0.863142128,-0.504961055
2014,5,3,123,31.75,33.375,6.475,1003.625,0.85432217,-0.519743812
2014,5,4,124,31.875,34.375,5.8,1003,0.845249057,-0.534372558
2014,5,5,125,29.75,53.25,9.0375,1005.75,0.835925479,-0.548842958
2014,5,6,126,29.57142857,51.14285714,6.885714286,1006.857143,0.826354199,-0.563150724
2014,5,7,127,31.75,48.625,1.85,1004.25,0.816538051,-0.577291617
2014,5,8,128,31.375,43,10.6625,1002.625,0.806479946,-0.591261445
2014,5,9,129,30.5,39.625,6.4875,1000.428571,0.796182864,-0.60505607
2014,5,10,130,30,37.625,7.8875,1000.75,0.785649855,-0.618671403
2014,5,11,131,29.625,40.375,7.65,1004,0.774884041,-0.632103411
2014,5,12,132,28,53.375,10.8875,1004.875,0.763888613,-0.645348113
2014,5,13,133,25.25,65.75,9.9625,1008.375,0.752666828,-0.658401585
2014,5,14,134,26.875,55.25,8.575,1006.5,0.741222011,-0.671259958
2014,5,15,135,29.5,39.875,11.125,1004.25,0.729557554,-0.683919422
2014,5,16,136,31.125,40.25,9.4875,1003.5,0.717676914,-0.696376226
2014,5,17,137,29.875,47.625,7.175,1007,0.70558361,-0.708626678
2014,5,18,138,31.5,35.375,13.9,1007.375,0.693281227,-0.72066715
2014,5,19,139,32.375,29.5,11.575,1006.625,0.68077341,-0.732494072
2014,5,20,140,31.125,34,7.6375,1006.625,0.668063864,-0.74410394
2014,5,21,141,33,32.5,9.7125,1002.125,0.655156357,-0.755493314
2014,5,22,142,33.25,33.375,11.1125,999.5,0.642054713,-0.766658819
2014,5,23,143,34.625,32.75,19.45,1000,0.628762815,-0.777597147
2014,5,24,144,31.5,50.5,6.725,1004.125,0.6152846,-0.788305056
2014,5,25,145,31.5,43.25,16.4375,1005.5,0.601624063,-0.798779373
2014,5,26,146,30.125,54.125,4.175,1007.125,0.587785252,-0.809016994
2014,5,27,147,31.875,49.75,2.55,1004.75,0.573772268,-0.819014887
2014,5,28,148,33.625,44.5,3.95,1001.25,0.559589262,-0.828770087
2014,5,29,149,35.25,40.125,4.4,999.375,0.545240439,-0.838279705
2014,5,30,150,33.125,44.5,11.5875,999.5714286,0.530730048,-0.847540923
2014,5,31,151,34.625,39,6.4875,999.625,0.516062391,-0.856550996
2014,6,1,152,32.75,34.25,16.2,1003.25,0.501241814,-0.865307254
2014,6,2,153,32.75,41.375,4.6375,1003.25,0.486272707,-0.873807104
2014,6,3,154,34.875,33.625,6.4875,1000,0.471159508,-0.882048025
2014,6,4,155,35.25,33.125,7.1875,998.125,0.455906694,-0.890027576
2014,6,5,156,36.875,26.875,8.5625,996.125,0.440518784,-0.897743394
2014,6,6,157,37.5,27.625,10.2,994.875,0.42500034,-0.90519319
2014,6,7,158,38.5,22.75,13.1875,994,0.409355959,-0.912374758
2014,6,8,159,37.625,26.25,6.725,993.125,0.393590277,-0.91928597
2014,6,9,160,37.875,32.125,6.025,993.125,0.377707965,-0.925924777
2014,6,10,161,37.25,20.875,12.0375,994.75,0.361713731,-0.932289213
2014,6,11,162,37.625,23.125,14.8125,995.625,0.345612313,-0.938377392
2014,6,12,163,32.875,39.25,24.325,997,0.329408482,-0.944187509
2014,6,13,164,30.25,55.125,16.6625,997.625,0.313107041,-0.949717843
2014,6,14,165,30.5,66.875,6.4875,997.375,0.296712819,-0.954966755
2014,6,15,166,33.875,52,8.1,997.125,0.280230675,-0.95993269
2014,6,16,167,36.375,41.375,10.8875,995.625,0.263665493,-0.964614176
2014,6,17,168,36.875,42.125,15.9625,994.125,0.247022181,-0.969009826
2014,6,18,169,33.875,58,10.425,994.25,0.23030567,-0.973118337
2014,6,19,170,35.75,47.875,10.8875,993.25,0.213520916,-0.976938493
2014,6,20,171,38,36.125,17.825,991.375,0.19667289,-0.98046916
2014,6,21,172,36.875,40.125,9.7375,993.875,0.179766586,-0.983709294
2014,6,22,173,34.5,46.75,4.4,996.375,0.162807013,-0.986657933
2014,6,23,174,32.125,49.75,6.7125,996.25,0.145799197,-0.989314204
2014,6,24,175,33,46.25,10.1875,995.5,0.128748178,-0.99167732
2014,6,25,176,32.25,53.25,13.2,997.625,0.111659007,-0.99374658
2014,6,26,177,32.5,60.375,3.2375,1001,0.09453675,-0.995521372
2014,6,27,178,34.75,48.5,9.4875,1001.625,0.077386479,-0.99700117
2014,6,28,179,34.875,49,5.7875,999.375,0.060213277,-0.998185534
2014,6,29,180,33,57.75,9.7125,997.75,0.043022233,-0.999074115
2014,6,30,181,32,67.75,3.25,997.5,0.02581844,-0.999666649
2014,7,1,182,31.375,65.125,6.25,1000.875,0.008606997,-0.999962959
2014,7,2,183,29.5,71.375,5.7875,1001.125,-0.008606997,-0.999962959
2014,7,3,184,28.875,75.125,5.0875,998.2857143,-0.02581844,-0.999666649
2014,7,4,185,31.38888889,69,4.333333333,998.7777778,-0.043022233,-0.999074115
2014,7,5,186,34.70588235,52.05882353,9.202941176,1000.705882,-0.060213277,-0.998185534
2014,7,6,187,30.625,61.125,3.7125,1000.5,-0.077386479,-0.99700117
2014,7,7,188,34,48.75,5.5625,998.25,-0.09453675,-0.995521372
2014,7,8,189,35,39.5,9.725,996.875,-0.111659007,-0.99374658
2014,7,9,190,36,37.125,13.65,996.5,-0.128748177,-0.99167732
2014,7,10,191,36.125,38.75,11.3375,996.875,-0.145799197,-0.989314204
2014,7,11,192,36.625,38.625,8.7875,996.125,-0.162807013,-0.986657933
2014,7,12,193,35.875,51.375,5.3375,996,-0.179766586,-0.983709294
2014,7,13,194,31.625,69.75,6.025,998,-0.19667289,-0.98046916
2014,7,14,195,32.375,67.875,6.725,997.125,-0.213520915,-0.976938493
2014,7,15,196,33.125,62.625,8.825,996,-0.23030567,-0.973118337
2014,7,16,197,32.625,63,10.45,997.25,-0.24702218,-0.969009826
2014,7,17,198,30.75,74.25,6.725,996.125,-0.263665493,-0.964614176
2014,7,18,199,27.25,83.875,2.55,994.875,-0.280230675,-0.95993269
2014,7,19,200,29.875,71,6.25,995.125,-0.296712819,-0.954966755
2014,7,20,201,30.875,68.875,6.2625,996.75,-0.313107041,-0.949717843
2014,7,21,202,32.125,65.5,4.65,996,-0.329408482,-0.944187509
2014,7,22,203,31.625,69.75,7.175,997,-0.345612313,-0.938377392
2014,7,23,204,30.625,72.875,8.1125,997.75,-0.361713731,-0.932289213
2014,7,24,205,30.5,63.625,12.0375,998.7142857,-0.377707965,-0.925924777
2014,7,25,206,30.75,63.25,9.9625,1000.75,-0.393590277,-0.91928597
2014,7,26,207,32.5,61.5,7.175,1001.875,-0.409355959,-0.912374758
2014,7,27,208,31.71428571,65.42857143,6.25,1001.875,-0.42500034,-0.90519319
2014,7,28,209,30,75.75,18.05,999.375,-0.440518784,-0.897743394
2014,7,29,210,30.25,69.875,5.7875,999.25,-0.455906693,-0.890027576
2014,7,30,211,31.875,65.75,4.175,999.5714286,-0.471159508,-0.882048025
2014,7,31,212,32.5,65.75,7.425,999.625,-0.486272707,-0.873807104
2014,8,1,213,33.25,59.5,6.5,998,-0.501241813,-0.865307254
2014,8,2,214,30.125,77.75,0.925,997.125,-0.516062391,-0.856550996
2014,8,3,215,31.5,66.25,5.7875,995.375,-0.530730048,-0.847540923
2014,8,4,216,30.5,69.75,5.1,996.125,-0.545240438,-0.838279705
2014,8,5,217,29.75,77.5,1.85,997.5,-0.559589262,-0.828770087
2014,8,6,218,32.125,65,5.5625,996.875,-0.573772268,-0.819014887
2014,8,7,219,31.125,65.375,6.95,997,-0.587785252,-0.809016994
2014,8,8,220,31,67.875,6.0125,998.375,-0.601624063,-0.798779373
2014,8,9,221,29.23529412,80.47058824,6.652941176,1001.647059,-0.6152846,-0.788305056
2014,8,10,222,28.5,89.90625,5.225,1002.15625,-0.628762815,-0.777597147
2014,8,11,223,31.125,72.125,3.0125,999.875,-0.642054713,-0.766658819
2014,8,12,224,32.125,57.5,8.3375,998.75,-0.655156357,-0.755493314
2014,8,13,225,32.125,57.71428571,20.825,998.25,-0.668063864,-0.74410394
2014,8,14,226,30.375,57.5,18.5125,997.375,-0.680773409,-0.732494072
2014,8,15,227,31.125,54.875,14.5875,998.875,-0.693281227,-0.72066715
2014,8,16,228,30.42857143,59.85714286,8.35,1002.5,-0.70558361,-0.708626678
2014,8,17,229,31.375,53.875,7.1875,1003.25,-0.717676914,-0.696376226
2014,8,18,230,31.875,56.625,5.5625,1005.375,-0.729557554,-0.683919422
2014,8,19,231,33,52.42857143,6.885714286,1004.857143,-0.741222011,-0.671259958
2014,8,20,232,33.25,47.125,8.7875,1002.375,-0.752666827,-0.658401585
2014,8,21,233,32.5,43,10.8875,1001.25,-0.763888613,-0.645348113
2014,8,22,234,33,47.125,8.5625,1002.857143,-0.774884041,-0.632103411
2014,8,23,235,33.125,45.75,9.2625,1003.25,-0.785649855,-0.618671403
2014,8,24,236,33.125,46.25,11.35,1002.875,-0.796182864,-0.60505607
2014,8,25,237,33.875,46.625,7.875,1002.375,-0.806479946,-0.591261445
2014,8,26,238,34.125,40.25,9.9625,1001.375,-0.816538051,-0.577291617
2014,8,27,239,33.85714286,44.71428571,8.1125,1001.125,-0.826354199,-0.563150724
2014,8,28,240,29.625,67.75,6.725,1003.75,-0.835925479,-0.548842958
2014,8,29,241,30.375,69.25,3.7,1003.5,-0.845249057,-0.534372558
2014,8,30,242,28.625,78.125,4.1625,1002.625,-0.85432217,-0.519743812
2014,8,31,243,27.625,86.125,4.4125,1001.25,-0.863142128,-0.504961055
2014,9,1,244,29.42857143,65.85714286,15.5125,1001.125,-0.871706319,-0.490028667
2014,9,2,245,29.25,71,10.425,1001.875,-0.880012204,-0.474951072
2014,9,3,246,28.625,77.875,15.0375,1001.428571,-0.888057323,-0.45973274
2014,9,4,247,27.875,80.75,9.275,1000.375,-0.895839291,-0.444378178
2014,9,5,248,26.5,85.75,8.3375,1000.142857,-0.903355802,-0.428891938
2014,9,6,249,28.5,76.875,2.0875,1002.375,-0.91060463,-0.413278608
2014,9,7,250,31,67.625,1.4,1003.25,-0.917583626,-0.397542814
2014,9,8,251,31.25,66.375,3.475,1003.125,-0.924290722,-0.38168922
2014,9,9,252,31,70.125,1.85,1002.375,-0.930723931,-0.365722524
2014,9,10,253,28.75,77.5,4.875,1003.25,-0.936881346,-0.349647455
2014,9,11,254,26.57142857,85.71428571,17.825,1005.571429,-0.942761143,-0.333468779
2014,9,12,255,28.5,73,1.625,1005.125,-0.94836158,-0.317191289
2014,9,13,256,29.375,68.25,4.1625,1004,-0.953680997,-0.300819808
2014,9,14,257,29.125,65.5,6.7125,1004.25,-0.958717817,-0.284359187
2014,9,15,258,29.625,63.125,6.7125,1004.25,-0.963470549,-0.267814305
2014,9,16,259,30.625,65.125,6.25,1002.25,-0.967937783,-0.251190064
2014,9,17,260,30.625,61.875,7.4,1002.125,-0.972118197,-0.23449139
2014,9,18,261,30.5,62.375,6.7125,1003.875,-0.976010551,-0.217723231
2014,9,19,262,31,56.625,4.175,1003.5,-0.979613692,-0.200890555
2014,9,20,263,31.125,55.75,4.4,1002.875,-0.982926552,-0.183998352
2014,9,21,264,30.5,54.875,5.5625,1003.625,-0.98594815,-0.167051626
2014,9,22,265,30.625,50,13.4375,1004.5,-0.98867759,-0.150055398
2014,9,23,266,31,47,30.68571429,1004.285714,-0.991114064,-0.133014707
2014,9,24,267,29.625,53,8.1,1006.25,-0.993256849,-0.1159346
2014,9,25,268,30,52.5,9.725,1007.75,-0.995105311,-0.098820139
2014,9,26,269,30,52.5,5.7875,1008.125,-0.996658902,-0.081676395
2014,9,27,270,30.5,46.875,8.8,1009.25,-0.997917161,-0.06450845
2014,9,28,271,30.25,48.875,7.175,1009.625,-0.998879716,-0.047321388
2014,9,29,272,30.5,48.75,7.4125,1009.125,-0.999546281,-0.030120305
2014,9,30,273,30.625,50.125,6.7125,1009.625,-0.999916659,-0.012910296
2014,10,1,274,30.42857143,52.85714286,3.171428571,1010.428571,-0.99999074,0.004303538
2014,10,2,275,30.375,53.375,2.7875,1009.125,-0.999768502,0.021516097
2014,10,3,276,30.5,52.625,1.85,1008,-0.999250011,0.038722281
2014,10,4,277,31,53.5,0,1008.5,-0.998435421,0.05591699
2014,10,5,278,30.625,56.125,0,1010.375,-0.997324973,0.07309513
2014,10,6,279,30.625,56.75,0,1010.125,-0.995918996,0.09025161
2014,10,7,280,31,59.375,1.1625,1008.375,-0.994217907,0.107381347
2014,10,8,281,28.75,52.75,3.7125,1009.875,-0.992222209,0.124479264
2014,10,9,282,27.625,49.875,3.2375,1010.125,-0.989932495,0.141540295
2014,10,10,283,27.125,57.375,3.2375,1008.75,-0.987349442,0.158559385
2014,10,11,284,25.71428571,57.14285714,6.9375,1008.25,-0.984473817,0.17553149
2014,10,12,285,26,58.625,0.4625,1008.375,-0.98130647,0.192451582
2014,10,13,286,27.625,59.75,8.8,1009.875,-0.977848342,0.209314646
2014,10,14,287,24.5,67.625,5.325,1010.875,-0.974100455,0.226115685
2014,10,15,288,24.5,68,3.2625,1013.375,-0.970063922,0.242849722
2014,10,16,289,23,58.875,4.8625,1014,-0.965739938,0.259511797
2014,10,17,290,25,47.66666667,25.0125,1013.625,-0.961129784,0.276096973
2014,10,18,291,24,56.14285714,21.3,1012.875,-0.956234827,0.292600335
2014,10,19,292,23.75,57.75,4.1625,1012.625,-0.951056516,0.309016994
2014,10,20,293,24.75,55.625,4.4,1013.125,-0.945596387,0.325342085
2014,10,21,294,25.625,56.125,2.0875,1014.625,-0.939856058,0.341570769
2014,10,22,295,25.75,64.875,0.4625,1014.5,-0.933837229,0.357698239
2014,10,23,296,25.25,66,0.925,1012.75,-0.927541684,0.373719715
2014,10,24,297,25.5,67.5,1.85,1011.75,-0.920971288,0.389630449
2014,10,25,298,25.25,67.125,0.925,1012.375,-0.914127988,0.405425728
2014,10,26,299,25.125,65.5,2.0875,1014.875,-0.907013813,0.421100871
2014,10,27,300,24.875,62.875,1.8625,1013.75,-0.89963087,0.436651232
2014,10,28,301,25.125,64.75,2.5625,1012,-0.891981347,0.452072204
2014,10,29,302,24.75,65.75,1.625,1012.125,-0.88406751,0.467359217
2014,10,30,303,23.875,61.375,1.85,1014.5,-0.875891705,0.482507742
2014,10,31,304,23.375,58.25,3.7125,1013.625,-0.867456355,0.497513289
2014,11,1,305,22.5,50.875,5.325,1014.125,-0.858763958,0.512371412
2014,11,2,306,22.875,49.125,7.1875,1014.5,-0.849817092,0.527077709
2014,11,3,307,23.375,52.75,4.1625,1013.5,-0.840618406,0.541627821
2014,11,4,308,23.625,56.625,3.9375,1012.125,-0.831170626,0.556017437
2014,11,5,309,22.75,56.25,4.625,1012.375,-0.821476553,0.570242293
2014,11,6,310,23,56.25,6.25,1011.625,-0.811539059,0.584298174
2014,11,7,311,24,66.125,2.3125,1012.875,-0.801361088,0.598180914
2014,11,8,312,23.875,66.25,1.625,1014.625,-0.790945657,0.611886401
2014,11,9,313,24.125,56.375,4.1625,1015.125,-0.780295851,0.625410573
2014,11,10,314,21.375,52.125,3.475,1014,-0.769414827,0.638749422
2014,11,11,315,19.25,55.125,2.325,1014.75,-0.758305809,0.651898996
2014,11,12,316,19.625,52,2.3125,1015.875,-0.746972088,0.664855398
2014,11,13,317,18.5,50.5,3.2375,1016.5,-0.735417023,0.677614789
2014,11,14,318,18.375,43,7.4125,1016.375,-0.723644038,0.690173388
2014,11,15,319,18.625,44.75,2.775,1014.875,-0.711656622,0.702527474
2014,11,16,320,18.25,47.625,2.55,1015.375,-0.699458327,0.714673386
2014,11,17,321,17.75,51.75,2.775,1016.125,-0.687052767,0.726607525
2014,11,18,322,17.625,53,2.0875,1017.875,-0.674443619,0.738326354
2014,11,19,323,17.5,58.125,1.1625,1016.5,-0.661634618,0.749826401
2014,11,20,324,20.375,54.625,3.025,1013.375,-0.648629561,0.761104259
2014,11,21,325,18.25,62.125,3.2375,1012.75,-0.635432301,0.772156584
2014,11,22,326,19.875,58.875,1.625,1011.375,-0.622046749,0.782980104
2014,11,23,327,17.125,57.375,1.3875,1014.625,-0.60847687,0.793571609
2014,11,24,328,16.875,52.25,4.175,1016,-0.594726687,0.803927962
2014,11,25,329,16.5,51.5,2.55,1014.875,-0.580800274,0.814046093
